1 68.88585203122679 100.0
2 64.49264382315317 98.9
3 50.731312121826136 92.6
4 34.06029247888232 74.9
5 20.4172665832819 52.300000000000004
6 14.228862356230351 38.46928499496476
7 8.529711671462323 25.200000000000003
8 5.864836016106821 17.86802030456853
9 5.231629501261978 15.423901940755869
10 2.3492000358984626 6.799999999999997
11 2.237977218975786 6.326530612244895
12 1.5485508832791766 3.9078156312625225
13 1.8013806193805948 5.300000000000011
14 1.3712253193960322 3.2520325203252014
15 1.184899621763151 2.8513238289205702
16 0.6967857142857099 1.5999999999999943
17 1.8594847407087798 5.497925311203318
18 0.761904761904745 1.7999999999999972
19 0.5729693292888527 1.2133468149646092
20 0.2142857142857082 0.5
21 0.16428571428571104 0.4000000000000057
22 0.4749999999999943 1.2000000000000028
23 0.9467815756159439 2.556237218813905
24 0.5177020708082836 1.1022044088176273
25 0.0 0.0
26 0.46391165755917996 1.5368852459016438
